"","year","county","use_type","use_acre_ft"
"14027",1993,"CROCKETT","municipal",1683
"14028",1993,"CROCKETT","steam_electric_power",0
"14029",1993,"CROSBY","irrigation",151361
"14030",1993,"CROSBY","livestock",253
"14031",1993,"CROSBY","manufacturing",0
"14032",1993,"CROSBY","mining",490
"14033",1993,"CROSBY","municipal",413
"14034",1993,"CROSBY","steam_electric_power",0
"14035",1993,"CULBERSON","irrigation",5588
"14036",1993,"CULBERSON","livestock",288
"14037",1993,"CULBERSON","manufacturing",0
"14038",1993,"CULBERSON","mining",1944
"14039",1993,"CULBERSON","municipal",916
"14040",1993,"CULBERSON","steam_electric_power",0
"14041",1993,"DALLAM","irrigation",382731
"14042",1993,"DALLAM","livestock",2637
"14043",1993,"DALLAM","manufacturing",0
"14044",1993,"DALLAM","mining",0
"14045",1993,"DALLAM","municipal",1709
"14046",1993,"DALLAM","steam_electric_power",0
"14047",1993,"DALLAS","irrigation",474
"14048",1993,"DALLAS","livestock",79
"14049",1993,"DALLAS","manufacturing",872
"14050",1993,"DALLAS","mining",1385
"14051",1993,"DALLAS","municipal",5862
"14052",1993,"DALLAS","steam_electric_power",16
"14053",1993,"DAWSON","irrigation",65543
"14054",1993,"DAWSON","livestock",136
"14055",1993,"DAWSON","manufacturing",30
"14056",1993,"DAWSON","mining",450
"14057",1993,"DAWSON","municipal",847
"14058",1993,"DAWSON","steam_electric_power",0
"14059",1993,"DEAF SMITH","irrigation",294529
"14060",1993,"DEAF SMITH","livestock",14907
"14061",1993,"DEAF SMITH","manufacturing",944
"14062",1993,"DEAF SMITH","mining",0
"14063",1993,"DEAF SMITH","municipal",4085
"14064",1993,"DEAF SMITH","steam_electric_power",0
"14065",1993,"DELTA","irrigation",0
"14066",1993,"DELTA","livestock",55
"14067",1993,"DELTA","manufacturing",0
"14068",1993,"DELTA","mining",0
"14069",1993,"DELTA","municipal",100
"14070",1993,"DELTA","steam_electric_power",0
"14071",1993,"DENTON","irrigation",486
"14072",1993,"DENTON","livestock",604
"14073",1993,"DENTON","manufacturing",32
"14074",1993,"DENTON","mining",49
"14075",1993,"DENTON","municipal",9743
"14076",1993,"DENTON","steam_electric_power",0
"14077",1993,"DEWITT","irrigation",81
"14078",1993,"DEWITT","livestock",200
"14079",1993,"DEWITT","manufacturing",0
"14080",1993,"DEWITT","mining",170
"14081",1993,"DEWITT","municipal",3569
"14082",1993,"DEWITT","steam_electric_power",0
"14083",1993,"DICKENS","irrigation",4568
"14084",1993,"DICKENS","livestock",89
"14085",1993,"DICKENS","manufacturing",0
"14086",1993,"DICKENS","mining",12
"14087",1993,"DICKENS","municipal",352
"14088",1993,"DICKENS","steam_electric_power",0
"14089",1993,"DIMMIT","irrigation",5886
"14090",1993,"DIMMIT","livestock",590
"14091",1993,"DIMMIT","manufacturing",0
"14092",1993,"DIMMIT","mining",920
"14093",1993,"DIMMIT","municipal",2617
"14094",1993,"DIMMIT","steam_electric_power",0
"14095",1993,"DONLEY","irrigation",10397
"14096",1993,"DONLEY","livestock",79
"14097",1993,"DONLEY","manufacturing",0
"14098",1993,"DONLEY","mining",22
"14099",1993,"DONLEY","municipal",532
"14100",1993,"DONLEY","steam_electric_power",0
"14101",1993,"DUVAL","irrigation",5946
"14102",1993,"DUVAL","livestock",101
"14103",1993,"DUVAL","manufacturing",0
"14104",1993,"DUVAL","mining",7295
"14105",1993,"DUVAL","municipal",2047
"14106",1993,"DUVAL","steam_electric_power",0
"14107",1993,"EASTLAND","irrigation",3278
"14108",1993,"EASTLAND","livestock",108
"14109",1993,"EASTLAND","manufacturing",1
"14110",1993,"EASTLAND","mining",257
"14111",1993,"EASTLAND","municipal",291
"14112",1993,"EASTLAND","steam_electric_power",0
"14113",1993,"ECTOR","irrigation",6114
"14114",1993,"ECTOR","livestock",157
"14115",1993,"ECTOR","manufacturing",1128
"14116",1993,"ECTOR","mining",8486
"14117",1993,"ECTOR","municipal",3371
"14118",1993,"ECTOR","steam_electric_power",0
"14119",1993,"EDWARDS","irrigation",143
"14120",1993,"EDWARDS","livestock",476
"14121",1993,"EDWARDS","manufacturing",0
"14122",1993,"EDWARDS","mining",6
"14123",1993,"EDWARDS","municipal",405
"14124",1993,"EDWARDS","steam_electric_power",0
"14125",1993,"EL PASO","irrigation",0
"14126",1993,"EL PASO","livestock",1578
"14127",1993,"EL PASO","manufacturing",5240
"14128",1993,"EL PASO","mining",155
"14129",1993,"EL PASO","municipal",87266
"14130",1993,"EL PASO","steam_electric_power",3593
"14131",1993,"ELLIS","irrigation",23
"14132",1993,"ELLIS","livestock",160
"14133",1993,"ELLIS","manufacturing",2596
"14134",1993,"ELLIS","mining",90
"14135",1993,"ELLIS","municipal",4065
"14136",1993,"ELLIS","steam_electric_power",0
"14137",1993,"ERATH","irrigation",15253
"14138",1993,"ERATH","livestock",3996
"14139",1993,"ERATH","manufacturing",48
"14140",1993,"ERATH","mining",0
"14141",1993,"ERATH","municipal",3710
"14142",1993,"ERATH","steam_electric_power",0
"14143",1993,"FALLS","irrigation",1588
"14144",1993,"FALLS","livestock",159
"14145",1993,"FALLS","manufacturing",0
"14146",1993,"FALLS","mining",133
"14147",1993,"FALLS","municipal",652
"14148",1993,"FALLS","steam_electric_power",0
"14149",1993,"FANNIN","irrigation",2352
"14150",1993,"FANNIN","livestock",111
"14151",1993,"FANNIN","manufacturing",0
"14152",1993,"FANNIN","mining",0
"14153",1993,"FANNIN","municipal",2509
"14154",1993,"FANNIN","steam_electric_power",410
"14155",1993,"FAYETTE","irrigation",235
"14156",1993,"FAYETTE","livestock",256
"14157",1993,"FAYETTE","manufacturing",4
"14158",1993,"FAYETTE","mining",47
"14159",1993,"FAYETTE","municipal",3266
"14160",1993,"FAYETTE","steam_electric_power",0
"14161",1993,"FISHER","irrigation",1453
"14162",1993,"FISHER","livestock",74
"14163",1993,"FISHER","manufacturing",148
"14164",1993,"FISHER","mining",466
"14165",1993,"FISHER","municipal",0
"14166",1993,"FISHER","steam_electric_power",0
"14167",1993,"FLOYD","irrigation",298199
"14168",1993,"FLOYD","livestock",1292
"14169",1993,"FLOYD","manufacturing",0
"14170",1993,"FLOYD","mining",64
"14171",1993,"FLOYD","municipal",255
"14172",1993,"FLOYD","steam_electric_power",0
"14173",1993,"FOARD","irrigation",5200
"14174",1993,"FOARD","livestock",24
"14175",1993,"FOARD","manufacturing",0
"14176",1993,"FOARD","mining",0
"14177",1993,"FOARD","municipal",14
"14178",1993,"FOARD","steam_electric_power",0
"14179",1993,"FORT BEND","irrigation",27592
"14180",1993,"FORT BEND","livestock",688
"14181",1993,"FORT BEND","manufacturing",2986
"14182",1993,"FORT BEND","mining",206
"14183",1993,"FORT BEND","municipal",38410
"14184",1993,"FORT BEND","steam_electric_power",4030
"14185",1993,"FRANKLIN","irrigation",3
"14186",1993,"FRANKLIN","livestock",668
"14187",1993,"FRANKLIN","manufacturing",0
"14188",1993,"FRANKLIN","mining",1399
"14189",1993,"FRANKLIN","municipal",162
"14190",1993,"FRANKLIN","steam_electric_power",0
"14191",1993,"FREESTONE","irrigation",13
"14192",1993,"FREESTONE","livestock",501
"14193",1993,"FREESTONE","manufacturing",0
"14194",1993,"FREESTONE","mining",37
"14195",1993,"FREESTONE","municipal",1952
"14196",1993,"FREESTONE","steam_electric_power",141
"14197",1993,"FRIO","irrigation",97561
"14198",1993,"FRIO","livestock",131
"14199",1993,"FRIO","manufacturing",0
"14200",1993,"FRIO","mining",215
"14201",1993,"FRIO","municipal",3033
"14202",1993,"FRIO","steam_electric_power",111
"14203",1993,"GAINES","irrigation",495362
"14204",1993,"GAINES","livestock",918
"14205",1993,"GAINES","manufacturing",370
"14206",1993,"GAINES","mining",2957
"14207",1993,"GAINES","municipal",2794
"14208",1993,"GAINES","steam_electric_power",0
"14209",1993,"GALVESTON","irrigation",343
"14210",1993,"GALVESTON","livestock",109
"14211",1993,"GALVESTON","manufacturing",270
"14212",1993,"GALVESTON","mining",59
"14213",1993,"GALVESTON","municipal",3291
"14214",1993,"GALVESTON","steam_electric_power",1
"14215",1993,"GARZA","irrigation",3898
"14216",1993,"GARZA","livestock",32
"14217",1993,"GARZA","manufacturing",0
"14218",1993,"GARZA","mining",565
"14219",1993,"GARZA","municipal",168
"14220",1993,"GARZA","steam_electric_power",0
"14221",1993,"GILLESPIE","irrigation",2620
"14222",1993,"GILLESPIE","livestock",665
"14223",1993,"GILLESPIE","manufacturing",0
"14224",1993,"GILLESPIE","mining",9
"14225",1993,"GILLESPIE","municipal",3526
"14226",1993,"GILLESPIE","steam_electric_power",0
"14227",1993,"GLASSCOCK","irrigation",39478
"14228",1993,"GLASSCOCK","livestock",157
"14229",1993,"GLASSCOCK","manufacturing",0
"14230",1993,"GLASSCOCK","mining",7
"14231",1993,"GLASSCOCK","municipal",167
"14232",1993,"GLASSCOCK","steam_electric_power",0
"14233",1993,"GOLIAD","irrigation",31
"14234",1993,"GOLIAD","livestock",118
"14235",1993,"GOLIAD","manufacturing",0
"14236",1993,"GOLIAD","mining",13
"14237",1993,"GOLIAD","municipal",872
"14238",1993,"GOLIAD","steam_electric_power",115
"14239",1993,"GONZALES","irrigation",159
"14240",1993,"GONZALES","livestock",544
"14241",1993,"GONZALES","manufacturing",0
"14242",1993,"GONZALES","mining",33
"14243",1993,"GONZALES","municipal",2004
"14244",1993,"GONZALES","steam_electric_power",0
"14245",1993,"GRAY","irrigation",21397
"14246",1993,"GRAY","livestock",323
"14247",1993,"GRAY","manufacturing",3866
"14248",1993,"GRAY","mining",1127
"14249",1993,"GRAY","municipal",3942
"14250",1993,"GRAY","steam_electric_power",0
"14251",1993,"GRAYSON","irrigation",956
"14252",1993,"GRAYSON","livestock",114
"14253",1993,"GRAYSON","manufacturing",0
"14254",1993,"GRAYSON","mining",809
"14255",1993,"GRAYSON","municipal",12751
"14256",1993,"GRAYSON","steam_electric_power",0
"14257",1993,"GREGG","irrigation",20
"14258",1993,"GREGG","livestock",99
"14259",1993,"GREGG","manufacturing",161
"14260",1993,"GREGG","mining",0
"14261",1993,"GREGG","municipal",902
"14262",1993,"GREGG","steam_electric_power",1
"14263",1993,"GRIMES","irrigation",238
"14264",1993,"GRIMES","livestock",739
"14265",1993,"GRIMES","manufacturing",98
"14266",1993,"GRIMES","mining",31
"14267",1993,"GRIMES","municipal",2926
"14268",1993,"GRIMES","steam_electric_power",0
"14269",1993,"GUADALUPE","irrigation",8
"14270",1993,"GUADALUPE","livestock",113
"14271",1993,"GUADALUPE","manufacturing",185
"14272",1993,"GUADALUPE","mining",157
"14273",1993,"GUADALUPE","municipal",2204
"14274",1993,"GUADALUPE","steam_electric_power",0
"14275",1993,"HALE","irrigation",431329
"14276",1993,"HALE","livestock",1612
"14277",1993,"HALE","manufacturing",1867
"14278",1993,"HALE","mining",111
"14279",1993,"HALE","municipal",4894
"14280",1993,"HALE","steam_electric_power",0
"14281",1993,"HALL","irrigation",6949
"14282",1993,"HALL","livestock",40
"14283",1993,"HALL","manufacturing",0
"14284",1993,"HALL","mining",22
"14285",1993,"HALL","municipal",193
"14286",1993,"HALL","steam_electric_power",0
"14287",1993,"HAMILTON","irrigation",591
"14288",1993,"HAMILTON","livestock",180
"14289",1993,"HAMILTON","manufacturing",0
"14290",1993,"HAMILTON","mining",0
"14291",1993,"HAMILTON","municipal",698
"14292",1993,"HAMILTON","steam_electric_power",0
"14293",1993,"HANSFORD","irrigation",179394
"14294",1993,"HANSFORD","livestock",2463
"14295",1993,"HANSFORD","manufacturing",0
"14296",1993,"HANSFORD","mining",1144
"14297",1993,"HANSFORD","municipal",1061
"14298",1993,"HANSFORD","steam_electric_power",0
"14299",1993,"HARDEMAN","irrigation",3353
"14300",1993,"HARDEMAN","livestock",124
"14301",1993,"HARDEMAN","manufacturing",0
"14302",1993,"HARDEMAN","mining",0
"14303",1993,"HARDEMAN","municipal",101
"14304",1993,"HARDEMAN","steam_electric_power",0
"14305",1993,"HARDIN","irrigation",1587
"14306",1993,"HARDIN","livestock",11
"14307",1993,"HARDIN","manufacturing",102
"14308",1993,"HARDIN","mining",22
"14309",1993,"HARDIN","municipal",13707
"14310",1993,"HARDIN","steam_electric_power",0
"14311",1993,"HARRIS","irrigation",17867
"14312",1993,"HARRIS","livestock",861
"14313",1993,"HARRIS","manufacturing",13706
"14314",1993,"HARRIS","mining",345
"14315",1993,"HARRIS","municipal",335947
"14316",1993,"HARRIS","steam_electric_power",5555
"14317",1993,"HARRISON","irrigation",39
"14318",1993,"HARRISON","livestock",78
"14319",1993,"HARRISON","manufacturing",155
"14320",1993,"HARRISON","mining",198
"14321",1993,"HARRISON","municipal",2792
"14322",1993,"HARRISON","steam_electric_power",0
"14323",1993,"HARTLEY","irrigation",158189
"14324",1993,"HARTLEY","livestock",3027
"14325",1993,"HARTLEY","manufacturing",0
"14326",1993,"HARTLEY","mining",0
"14327",1993,"HARTLEY","municipal",206
"14328",1993,"HARTLEY","steam_electric_power",0
"14329",1993,"HASKELL","irrigation",8676
"14330",1993,"HASKELL","livestock",168
"14331",1993,"HASKELL","manufacturing",0
"14332",1993,"HASKELL","mining",101
"14333",1993,"HASKELL","municipal",355
"14334",1993,"HASKELL","steam_electric_power",0
"14335",1993,"HAYS","irrigation",0
"14336",1993,"HAYS","livestock",57
"14337",1993,"HAYS","manufacturing",334
"14338",1993,"HAYS","mining",74
"14339",1993,"HAYS","municipal",13930
"14340",1993,"HAYS","steam_electric_power",0
"14341",1993,"HEMPHILL","irrigation",1071
"14342",1993,"HEMPHILL","livestock",838
"14343",1993,"HEMPHILL","manufacturing",2
"14344",1993,"HEMPHILL","mining",0
"14345",1993,"HEMPHILL","municipal",622
"14346",1993,"HEMPHILL","steam_electric_power",0
"14347",1993,"HENDERSON","irrigation",20
"14348",1993,"HENDERSON","livestock",865
"14349",1993,"HENDERSON","manufacturing",0
"14350",1993,"HENDERSON","mining",374
"14351",1993,"HENDERSON","municipal",3990
"14352",1993,"HENDERSON","steam_electric_power",1
"14353",1993,"HIDALGO","irrigation",12912
"14354",1993,"HIDALGO","livestock",306
"14355",1993,"HIDALGO","manufacturing",304
"14356",1993,"HIDALGO","mining",633
"14357",1993,"HIDALGO","municipal",5637
"14358",1993,"HIDALGO","steam_electric_power",0
"14359",1993,"HILL","irrigation",62
"14360",1993,"HILL","livestock",177
"14361",1993,"HILL","manufacturing",0
"14362",1993,"HILL","mining",118
"14363",1993,"HILL","municipal",2353
"14364",1993,"HILL","steam_electric_power",0
"14365",1993,"HOCKLEY","irrigation",135197
"14366",1993,"HOCKLEY","livestock",730
"14367",1993,"HOCKLEY","manufacturing",0
"14368",1993,"HOCKLEY","mining",3409
"14369",1993,"HOCKLEY","municipal",1835
"14370",1993,"HOCKLEY","steam_electric_power",0
"14371",1993,"HOOD","irrigation",306
"14372",1993,"HOOD","livestock",242
"14373",1993,"HOOD","manufacturing",14
"14374",1993,"HOOD","mining",167
"14375",1993,"HOOD","municipal",2976
"14376",1993,"HOOD","steam_electric_power",46
"14377",1993,"HOPKINS","irrigation",0
"14378",1993,"HOPKINS","livestock",2733
"14379",1993,"HOPKINS","manufacturing",0
"14380",1993,"HOPKINS","mining",144
"14381",1993,"HOPKINS","municipal",1938
"14382",1993,"HOPKINS","steam_electric_power",0
"14383",1993,"HOUSTON","irrigation",101
"14384",1993,"HOUSTON","livestock",760
"14385",1993,"HOUSTON","manufacturing",0
"14386",1993,"HOUSTON","mining",177
"14387",1993,"HOUSTON","municipal",1598
"14388",1993,"HOUSTON","steam_electric_power",0
"14389",1993,"HOWARD","irrigation",1026
"14390",1993,"HOWARD","livestock",263
"14391",1993,"HOWARD","manufacturing",166
"14392",1993,"HOWARD","mining",307
"14393",1993,"HOWARD","municipal",966
"14394",1993,"HOWARD","steam_electric_power",0
"14395",1993,"HUDSPETH","irrigation",119637
"14396",1993,"HUDSPETH","livestock",382
"14397",1993,"HUDSPETH","manufacturing",0
"14398",1993,"HUDSPETH","mining",0
"14399",1993,"HUDSPETH","municipal",187
"14400",1993,"HUDSPETH","steam_electric_power",0
"14401",1993,"HUNT","irrigation",0
"14402",1993,"HUNT","livestock",120
"14403",1993,"HUNT","manufacturing",0
"14404",1993,"HUNT","mining",67
"14405",1993,"HUNT","municipal",1665
"14406",1993,"HUNT","steam_electric_power",0
"14407",1993,"HUTCHINSON","irrigation",48261
"14408",1993,"HUTCHINSON","livestock",81
"14409",1993,"HUTCHINSON","manufacturing",328
"14410",1993,"HUTCHINSON","mining",415
"14411",1993,"HUTCHINSON","municipal",9635
"14412",1993,"HUTCHINSON","steam_electric_power",0
"14413",1993,"IRION","irrigation",1161
"14414",1993,"IRION","livestock",306
"14415",1993,"IRION","manufacturing",0
"14416",1993,"IRION","mining",4
"14417",1993,"IRION","municipal",217
"14418",1993,"IRION","steam_electric_power",0
"14419",1993,"JACK","irrigation",4
"14420",1993,"JACK","livestock",93
"14421",1993,"JACK","manufacturing",0
"14422",1993,"JACK","mining",222
"14423",1993,"JACK","municipal",379
"14424",1993,"JACK","steam_electric_power",0
"14425",1993,"JACKSON","irrigation",56658
"14426",1993,"JACKSON","livestock",574
"14427",1993,"JACKSON","manufacturing",1733
"14428",1993,"JACKSON","mining",121
"14429",1993,"JACKSON","municipal",1837
"14430",1993,"JACKSON","steam_electric_power",0
"14431",1993,"JASPER","irrigation",0
"14432",1993,"JASPER","livestock",99
"14433",1993,"JASPER","manufacturing",51125
"14434",1993,"JASPER","mining",4
"14435",1993,"JASPER","municipal",4909
"14436",1993,"JASPER","steam_electric_power",0
"14437",1993,"JEFF DAVIS","irrigation",173
"14438",1993,"JEFF DAVIS","livestock",456
"14439",1993,"JEFF DAVIS","manufacturing",0
"14440",1993,"JEFF DAVIS","mining",0
"14441",1993,"JEFF DAVIS","municipal",433
"14442",1993,"JEFF DAVIS","steam_electric_power",0
"14443",1993,"JEFFERSON","irrigation",0
"14444",1993,"JEFFERSON","livestock",253
"14445",1993,"JEFFERSON","manufacturing",305
"14446",1993,"JEFFERSON","mining",51
"14447",1993,"JEFFERSON","municipal",1349
"14448",1993,"JEFFERSON","steam_electric_power",0
"14449",1993,"JIM HOGG","irrigation",31
"14450",1993,"JIM HOGG","livestock",88
"14451",1993,"JIM HOGG","manufacturing",0
"14452",1993,"JIM HOGG","mining",27
"14453",1993,"JIM HOGG","municipal",815
"14454",1993,"JIM HOGG","steam_electric_power",0
"14455",1993,"JIM WELLS","irrigation",756
"14456",1993,"JIM WELLS","livestock",105
"14457",1993,"JIM WELLS","manufacturing",0
"14458",1993,"JIM WELLS","mining",352
"14459",1993,"JIM WELLS","municipal",2212
"14460",1993,"JIM WELLS","steam_electric_power",0
"14461",1993,"JOHNSON","irrigation",0
"14462",1993,"JOHNSON","livestock",1234
"14463",1993,"JOHNSON","manufacturing",634
"14464",1993,"JOHNSON","mining",324
"14465",1993,"JOHNSON","municipal",7082
"14466",1993,"JOHNSON","steam_electric_power",0
"14467",1993,"JONES","irrigation",2033
"14468",1993,"JONES","livestock",101
"14469",1993,"JONES","manufacturing",0
"14470",1993,"JONES","mining",290
"14471",1993,"JONES","municipal",181
"14472",1993,"JONES","steam_electric_power",0
"14473",1993,"KARNES","irrigation",966
"14474",1993,"KARNES","livestock",131
"14475",1993,"KARNES","manufacturing",85
"14476",1993,"KARNES","mining",136
"14477",1993,"KARNES","municipal",2415
"14478",1993,"KARNES","steam_electric_power",0
"14479",1993,"KAUFMAN","irrigation",23
"14480",1993,"KAUFMAN","livestock",125
"14481",1993,"KAUFMAN","manufacturing",0
"14482",1993,"KAUFMAN","mining",0
"14483",1993,"KAUFMAN","municipal",107
"14484",1993,"KAUFMAN","steam_electric_power",0
"14485",1993,"KENDALL","irrigation",808
"14486",1993,"KENDALL","livestock",407
"14487",1993,"KENDALL","manufacturing",9
"14488",1993,"KENDALL","mining",6
"14489",1993,"KENDALL","municipal",1730
"14490",1993,"KENDALL","steam_electric_power",0
"14491",1993,"KENEDY","irrigation",0
"14492",1993,"KENEDY","livestock",86
"14493",1993,"KENEDY","manufacturing",0
"14494",1993,"KENEDY","mining",1
"14495",1993,"KENEDY","municipal",38
